period,respondent,respondent-name,type-name,value,value-units
2025-05-14T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20793,megawatthours
2025-05-14T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,22251,megawatthours
2025-05-14T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,23412,megawatthours
2025-05-14T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,24253,megawatthours
2025-05-14T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,25249,megawatthours
2025-05-14T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,26591,megawatthours
2025-05-14T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,28063,megawatthours
2025-05-14T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,29603,megawatthours
2025-05-14T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,31034,megawatthours
2025-05-14T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,32266,megawatthours
2025-05-14T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,33393,megawatthours
2025-05-14T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,34285,megawatthours
2025-05-14T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,34657,megawatthours
2025-05-14T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,34078,megawatthours
2025-05-15T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,33174,megawatthours
2025-05-15T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,31883,megawatthours
2025-05-15T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,31018,megawatthours
2025-05-15T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,28953,megawatthours
2025-05-15T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,26687,megawatthours
2025-05-15T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,24691,megawatthours
2025-05-15T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,23204,megawatthours
2025-05-15T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,22217,megawatthours
2025-05-15T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,21662,megawatthours
2025-05-15T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,21448,megawatthours
2025-05-15T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,21948,megawatthours
2025-05-15T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,23356,megawatthours
2025-05-15T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,24485,megawatthours
2025-05-15T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,25403,megawatthours
2025-05-15T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,26546,megawatthours
2025-05-15T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,28024,megawatthours
2025-05-15T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,29585,megawatthours
2025-05-15T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,31279,megawatthours
2025-05-15T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,33177,megawatthours
2025-05-15T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,34816,megawatthours
2025-05-15T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,36001,megawatthours
2025-05-15T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,37022,megawatthours
2025-05-15T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,37357,megawatthours
2025-05-15T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,36727,megawatthours
2025-05-16T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,35417,megawatthours
2025-05-16T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,34242,megawatthours
2025-05-16T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,33047,megawatthours
2025-05-16T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,30895,megawatthours
2025-05-16T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,28544,megawatthours
2025-05-16T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,26407,megawatthours
2025-05-16T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,24769,megawatthours
2025-05-16T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,23613,megawatthours
2025-05-16T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,22874,megawatthours
2025-05-16T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,22612,megawatthours
2025-05-16T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,23139,megawatthours
2025-05-16T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,24342,megawatthours
2025-05-16T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,25460,megawatthours
2025-05-16T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,26500,megawatthours
2025-05-16T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,27976,megawatthours
2025-05-16T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,29712,megawatthours
2025-05-16T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,31620,megawatthours
2025-05-16T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,33280,megawatthours
2025-05-16T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,34871,megawatthours
2025-05-16T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,36401,megawatthours
2025-05-16T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,37498,megawatthours
2025-05-16T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,38213,megawatthours
2025-05-16T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,38081,megawatthours
2025-05-16T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,37181,megawatthours
2025-05-17T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,35576,megawatthours
2025-05-17T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,34209,megawatthours
2025-05-17T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,33016,megawatthours
2025-05-17T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,31138,megawatthours
2025-05-17T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,29061,megawatthours
2025-05-17T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,27127,megawatthours
2025-05-17T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,25582,megawatthours
2025-05-17T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,24435,megawatthours
2025-05-17T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,23663,megawatthours
2025-05-17T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,23321,megawatthours
2025-05-17T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,23187,megawatthours
2025-05-17T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,23221,megawatthours
2025-05-17T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,23522,megawatthours
2025-05-17T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,24530,megawatthours
2025-05-17T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,25630,megawatthours
2025-05-17T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,26713,megawatthours
2025-05-17T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,27909,megawatthours
2025-05-17T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,29074,megawatthours
2025-05-17T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,30307,megawatthours
2025-05-17T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,31314,megawatthours
2025-05-17T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,32494,megawatthours
2025-05-17T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,33523,megawatthours
2025-05-17T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,34028,megawatthours
2025-05-17T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,33605,megawatthours
2025-05-18T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,32428,megawatthours
2025-05-18T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,31096,megawatthours
2025-05-18T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,30130,megawatthours
2025-05-18T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,28384,megawatthours
2025-05-18T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,26544,megawatthours
2025-05-18T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,24721,megawatthours
2025-05-18T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,23192,megawatthours
2025-05-18T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,22032,megawatthours
2025-05-18T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,21270,megawatthours
2025-05-18T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,20753,megawatthours
2025-05-18T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20479,megawatthours
2025-05-18T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,20641,megawatthours
2025-05-18T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,21075,megawatthours
2025-05-18T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,22410,megawatthours
2025-05-18T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,23920,megawatthours
2025-05-18T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,25107,megawatthours
2025-05-18T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,26252,megawatthours
2025-05-18T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,27680,megawatthours
2025-05-18T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,29119,megawatthours
2025-05-18T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,30302,megawatthours
2025-05-18T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,31253,megawatthours
2025-05-18T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,31917,megawatthours
2025-05-18T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,32448,megawatthours
2025-05-18T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,32443,megawatthours
2025-05-19T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,31739,megawatthours
2025-05-19T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,30725,megawatthours
2025-05-19T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,29862,megawatthours
2025-05-19T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,27917,megawatthours
2025-05-19T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,25873,megawatthours
2025-05-19T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,24019,megawatthours
2025-05-19T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,22539,megawatthours
2025-05-19T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,21619,megawatthours
2025-05-19T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,21289,megawatthours
2025-05-19T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,21228,megawatthours
2025-05-19T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,21988,megawatthours
2025-05-19T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,23464,megawatthours
2025-05-19T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,24682,megawatthours
2025-05-19T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,25707,megawatthours
2025-05-19T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,26815,megawatthours
2025-05-19T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,28414,megawatthours
2025-05-19T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,30230,megawatthours
2025-05-19T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,32392,megawatthours
2025-05-19T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,34530,megawatthours
2025-05-19T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,36205,megawatthours
2025-05-19T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,37454,megawatthours
2025-05-19T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,38155,megawatthours
2025-05-19T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,38201,megawatthours
2025-05-19T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,37677,megawatthours
2025-05-20T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,36533,megawatthours
2025-05-20T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,35262,megawatthours
2025-05-20T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,33867,megawatthours
2025-05-20T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,31356,megawatthours
2025-05-20T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,28870,megawatthours
2025-05-20T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,26622,megawatthours
2025-05-20T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,24967,megawatthours
2025-05-20T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,23887,megawatthours
2025-05-20T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,23167,megawatthours
2025-05-20T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,22893,megawatthours
2025-05-20T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,23548,megawatthours
2025-05-20T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,24729,megawatthours
2025-05-20T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,25935,megawatthours
2025-05-20T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,27162,megawatthours
2025-05-20T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,28909,megawatthours
2025-05-20T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,31036,megawatthours
2025-05-20T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,33241,megawatthours
2025-05-20T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,35235,megawatthours
2025-05-20T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,36950,megawatthours
2025-05-20T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,38388,megawatthours
2025-05-20T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,39229,megawatthours
2025-05-20T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,39775,megawatthours
2025-05-20T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,39767,megawatthours
2025-05-20T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,38991,megawatthours
2025-05-21T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,37751,megawatthours
2025-05-21T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,36423,megawatthours
2025-05-21T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,35129,megawatthours
2025-05-21T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,32731,megawatthours
2025-05-21T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,30404,megawatthours
2025-05-21T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,28200,megawatthours
2025-05-21T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,26449,megawatthours
2025-05-21T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,25180,megawatthours
2025-05-21T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,24399,megawatthours
2025-05-21T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,24013,megawatthours
2025-05-21T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,24343,megawatthours
2025-05-21T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,25339,megawatthours
2025-05-21T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,26293,megawatthours
2025-05-21T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,27390,megawatthours
2025-05-21T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,28620,megawatthours
2025-05-21T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,30059,megawatthours
2025-05-21T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,31546,megawatthours
2025-05-21T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,32610,megawatthours
2025-05-21T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,33603,megawatthours
2025-05-21T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,34270,megawatthours
2025-05-21T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,34846,megawatthours
2025-05-21T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,35348,megawatthours
2025-05-21T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,35154,megawatthours
2025-05-21T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,34277,megawatthours
2025-05-22T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,32999,megawatthours
2025-05-22T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,31303,megawatthours
2025-05-22T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,30153,megawatthours
2025-05-22T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,27829,megawatthours
2025-05-22T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,25679,megawatthours
2025-05-22T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,23651,megawatthours
2025-05-22T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,22210,megawatthours
2025-05-22T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,21129,megawatthours
2025-05-22T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,20533,megawatthours
2025-05-22T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,20354,megawatthours
2025-05-22T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20800,megawatthours
2025-05-22T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,21869,megawatthours
2025-05-22T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,22934,megawatthours
2025-05-22T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,24188,megawatthours
