period,demand_mw,temperature_f,apparent_temperature_f,dew_point_f,relative_humidity_pct,precipitation_in,cloud_cover_pct,wind_speed_mph
2024-05-15 12:00:00,24160,64.2,66.0,63.0,96,0.0,0,6.7
2024-05-15 13:00:00,24861,68.7,69.8,65.1,88,0.0,7,10.7
2024-05-15 14:00:00,25993,71.5,72.4,64.9,80,0.0,15,10.8
2024-05-15 15:00:00,27089,73.6,74.0,62.1,67,0.0,27,11.0
2024-05-15 16:00:00,28205,75.0,75.8,61.4,63,0.008,47,11.5
2024-05-15 17:00:00,29271,76.7,77.4,60.1,56,0.004,22,11.8
2024-05-15 18:00:00,30320,77.2,76.8,59.0,54,0.004,35,12.4
2024-05-15 19:00:00,31138,78.4,78.6,59.2,52,0.0,83,12.2
2024-05-15 20:00:00,31788,78.9,76.5,58.6,50,0.0,53,12.4
2024-05-15 21:00:00,32434,79.0,76.1,58.4,49,0.004,21,13.4
2024-05-15 22:00:00,32640,76.9,74.2,58.3,53,0.008,34,12.9
2024-05-15 23:00:00,32313,76.1,74.5,59.3,56,0.004,12,11.2
2024-05-16 00:00:00,31419,74.0,73.4,59.4,60,0.0,22,8.8
2024-05-16 01:00:00,30310,70.8,71.1,58.8,66,0.0,6,6.2
2024-05-16 02:00:00,29383,68.1,68.5,58.9,72,0.0,0,6.1
2024-05-16 03:00:00,27369,67.2,66.7,58.5,74,0.0,0,7.9
2024-05-16 04:00:00,25070,66.2,65.8,58.2,75,0.0,0,7.3
2024-05-16 05:00:00,23454,64.5,64.7,58.7,82,0.0,0,6.3
2024-05-16 06:00:00,22607,63.1,63.5,58.9,86,0.0,0,6.2
2024-05-16 07:00:00,21727,62.2,62.5,58.9,89,0.0,0,6.4
2024-05-16 08:00:00,21173,61.3,61.7,58.8,91,0.0,0,6.2
2024-05-16 09:00:00,21080,60.5,60.5,58.6,93,0.0,0,6.8
2024-05-16 10:00:00,21416,59.8,60.0,58.2,94,0.0,0,6.0
2024-05-16 11:00:00,22601,59.5,59.6,58.0,95,0.0,0,6.2
2024-05-16 12:00:00,23427,62.5,63.1,59.1,89,0.0,0,5.9
2024-05-16 13:00:00,24530,66.9,67.9,60.7,80,0.0,0,6.4
2024-05-16 14:00:00,25627,70.3,71.1,60.7,72,0.0,29,6.7
2024-05-16 15:00:00,27053,73.1,75.2,60.4,64,0.0,8,7.1
2024-05-16 16:00:00,28379,75.7,78.7,59.7,58,0.0,4,7.4
2024-05-16 17:00:00,29717,78.4,82.0,59.6,53,0.0,2,8.1
2024-05-16 18:00:00,31196,80.1,83.3,59.9,50,0.0,2,9.7
2024-05-16 19:00:00,32657,81.3,84.7,59.8,48,0.0,5,8.9
2024-05-16 20:00:00,33720,82.3,84.3,59.3,46,0.0,7,9.7
2024-05-16 21:00:00,34704,82.3,81.8,57.4,43,0.0,2,10.0
2024-05-16 22:00:00,34930,82.5,81.2,56.8,41,0.0,0,8.1
2024-05-16 23:00:00,34332,81.3,80.4,57.1,44,0.0,0,7.7
2024-05-17 00:00:00,33217,76.8,76.2,59.1,54,0.0,0,8.7
2024-05-17 01:00:00,31749,71.5,73.8,61.5,71,0.0,1,4.1
2024-05-17 02:00:00,30544,67.9,69.7,61.3,80,0.0,76,5.0
2024-05-17 03:00:00,28450,66.5,68.2,60.9,82,0.0,98,4.8
2024-05-17 04:00:00,26240,65.4,67.2,60.5,84,0.0,100,4.3
2024-05-17 05:00:00,24607,64.5,66.5,60.4,87,0.0,100,3.6
2024-05-17 06:00:00,23710,66.4,69.0,60.4,81,0.0,100,2.2
2024-05-17 07:00:00,22631,63.2,64.9,60.3,90,0.0,100,4.3
2024-05-17 08:00:00,22086,64.0,65.5,60.2,88,0.0,100,4.6
2024-05-17 09:00:00,21927,65.1,67.3,60.5,85,0.0,100,3.3
2024-05-17 10:00:00,22412,65.2,67.2,60.4,84,0.008,100,3.7
2024-05-17 11:00:00,23424,64.9,67.4,60.7,86,0.02,100,2.6
2024-05-17 12:00:00,24204,65.0,67.3,62.5,92,0.028,100,5.0
2024-05-17 13:00:00,24981,67.3,69.5,64.2,90,0.004,100,7.1
2024-05-17 14:00:00,25333,70.0,74.9,66.3,88,0.0,100,2.8
2024-05-17 15:00:00,25994,70.4,74.7,66.8,88,0.004,100,4.9
2024-05-17 16:00:00,26382,69.3,71.4,65.8,89,0.283,100,9.0
2024-05-17 17:00:00,26636,71.4,73.5,65.9,83,0.016,100,9.0
2024-05-17 18:00:00,26797,72.2,71.7,62.2,71,0.004,100,11.5
2024-05-17 19:00:00,26766,71.1,70.7,62.7,75,0.024,95,11.4
2024-05-17 20:00:00,26713,71.1,71.6,64.4,80,0.028,100,11.1
2024-05-17 21:00:00,26657,70.5,71.7,64.8,82,0.012,100,10.1
2024-05-17 22:00:00,26703,71.2,72.9,64.6,80,0.0,100,8.5
2024-05-17 23:00:00,26489,70.8,73.1,65.0,82,0.0,90,7.7
2024-05-18 00:00:00,26075,69.8,71.6,65.0,85,0.004,99,8.9
2024-05-18 01:00:00,25952,67.6,69.8,64.0,88,0.0,100,6.8
2024-05-18 02:00:00,25717,67.7,71.3,64.2,89,0.0,100,3.7
2024-05-18 03:00:00,24763,66.7,70.5,64.5,92,0.0,100,3.6
2024-05-18 04:00:00,23553,67.6,70.8,65.1,92,0.0,100,5.4
2024-05-18 05:00:00,22393,67.9,70.9,65.8,93,0.0,100,6.8
2024-05-18 06:00:00,21759,68.0,72.3,66.3,94,0.0,100,4.2
2024-05-18 07:00:00,21195,68.0,72.5,66.7,95,0.008,100,4.3
2024-05-18 08:00:00,20716,68.1,73.1,67.1,97,0.012,100,3.6
2024-05-18 09:00:00,20491,68.2,73.0,67.4,97,0.008,100,4.3
2024-05-18 10:00:00,20561,68.1,72.9,67.6,98,0.02,100,4.6
2024-05-18 11:00:00,20840,68.1,73.0,67.6,98,0.016,100,4.3
2024-05-18 12:00:00,21241,68.9,73.6,68.0,97,0.0,100,5.3
2024-05-18 13:00:00,22371,68.6,72.8,66.9,94,0.0,100,5.4
2024-05-18 14:00:00,23250,69.5,73.7,67.0,92,0.004,100,5.4
2024-05-18 15:00:00,24255,70.5,75.1,67.4,90,0.0,100,4.9
2024-05-18 16:00:00,25065,73.7,77.9,67.7,82,0.008,100,6.1
2024-05-18 17:00:00,25722,75.7,80.6,68.3,78,0.004,100,5.2
2024-05-18 18:00:00,26355,68.2,68.7,65.3,91,0.28,100,12.0
2024-05-18 19:00:00,26906,71.0,73.0,65.8,84,0.004,100,9.3
2024-05-18 20:00:00,27521,69.5,73.5,67.4,93,0.087,100,6.3
2024-05-18 21:00:00,27778,71.9,75.6,67.1,85,0.031,97,6.7
2024-05-18 22:00:00,27583,72.8,76.2,67.1,82,0.0,89,7.2
2024-05-18 23:00:00,27310,71.4,73.7,66.7,85,0.0,39,9.6
2024-05-19 00:00:00,26853,70.0,72.8,66.7,89,0.0,29,8.2
2024-05-19 01:00:00,26275,67.5,72.3,66.2,96,0.106,100,3.0
2024-05-19 02:00:00,25663,67.6,72.6,66.3,96,0.024,47,2.5
2024-05-19 03:00:00,24513,66.1,70.5,65.6,98,0.0,99,3.4
2024-05-19 04:00:00,23091,65.9,70.5,65.7,99,0.0,100,2.9
2024-05-19 05:00:00,21989,65.0,69.4,65.0,100,0.0,100,2.8
2024-05-19 06:00:00,20863,65.6,69.5,65.5,100,0.0,100,4.4
2024-05-19 07:00:00,19966,65.4,68.4,65.2,99,0.0,100,6.1
2024-05-19 08:00:00,19441,65.0,68.1,64.5,98,0.0,100,5.3
2024-05-19 09:00:00,19135,64.8,66.9,64.1,98,0.0,100,7.0
2024-05-19 10:00:00,19110,63.9,65.2,63.5,99,0.087,100,8.4
2024-05-19 11:00:00,19238,63.3,65.8,62.7,98,0.343,100,4.8
2024-05-19 12:00:00,19637,63.1,63.4,62.2,97,0.043,100,9.6
2024-05-19 13:00:00,20957,66.3,68.7,62.7,88,0.004,100,5.0
2024-05-19 14:00:00,22484,66.9,67.3,63.1,87,0.012,100,10.2
2024-05-19 15:00:00,23873,68.2,68.9,63.1,84,0.012,91,9.4
2024-05-19 16:00:00,24825,72.6,73.8,64.3,75,0.0,99,10.0
2024-05-19 17:00:00,26212,73.5,75.0,64.9,74,0.0,100,9.3
2024-05-19 18:00:00,27575,75.0,76.6,64.0,69,0.0,100,8.2
2024-05-19 19:00:00,28765,76.1,78.6,63.6,65,0.016,35,8.5
2024-05-19 20:00:00,29835,77.8,81.8,64.2,63,0.012,41,6.8
2024-05-19 21:00:00,30725,78.1,80.9,63.5,61,0.004,23,7.0
2024-05-19 22:00:00,31235,77.8,79.6,62.8,60,0.0,30,6.5
2024-05-19 23:00:00,31249,76.8,79.5,63.1,63,0.0,21,4.8
2024-05-20 00:00:00,30578,74.3,77.7,65.0,73,0.0,29,4.9
2024-05-20 01:00:00,29419,69.8,73.9,65.0,85,0.0,16,3.4
2024-05-20 02:00:00,28624,68.3,71.3,64.3,87,0.0,7,5.2
2024-05-20 03:00:00,26754,67.2,69.7,63.4,88,0.0,5,5.4
2024-05-20 04:00:00,24629,65.9,68.4,63.8,93,0.0,6,5.8
2024-05-20 05:00:00,23078,65.4,67.7,63.7,94,0.0,0,6.2
2024-05-20 06:00:00,21625,64.0,65.8,62.3,94,0.0,0,6.1
2024-05-20 07:00:00,20665,62.4,63.9,60.5,94,0.0,0,5.0
2024-05-20 08:00:00,20043,61.1,62.0,59.4,94,0.0,0,5.2
2024-05-20 09:00:00,19952,59.8,61.1,58.4,95,0.0,0,3.6
2024-05-20 10:00:00,20535,58.7,59.7,57.4,95,0.0,0,3.4
2024-05-20 11:00:00,21929,59.2,59.6,57.7,95,0.0,0,5.0
2024-05-20 12:00:00,23246,62.6,63.3,59.3,89,0.0,0,5.6
2024-05-20 13:00:00,24469,66.6,68.0,61.3,83,0.0,0,5.8
2024-05-20 14:00:00,25712,69.7,70.3,61.0,74,0.0,0,7.5
2024-05-20 15:00:00,27013,72.3,74.9,61.3,68,0.0,0,6.8
2024-05-20 16:00:00,28210,75.1,79.0,62.1,64,0.0,21,7.8
2024-05-20 17:00:00,29731,78.3,82.5,61.3,56,0.0,7,7.9
2024-05-20 18:00:00,31220,79.9,84.6,61.0,53,0.0,26,6.7
2024-05-20 19:00:00,32749,80.9,85.3,60.1,49,0.0,36,5.6
2024-05-20 20:00:00,33921,81.1,84.8,59.5,48,0.0,16,4.9
2024-05-20 21:00:00,34663,81.6,84.1,57.8,44,0.0,22,3.4
2024-05-20 22:00:00,35074,81.7,82.6,57.1,43,0.0,70,3.3
2024-05-20 23:00:00,34523,80.8,82.0,57.9,46,0.0,87,3.3
2024-05-21 00:00:00,33502,77.0,82.4,67.0,71,0.0,35,2.6
2024-05-21 01:00:00,31993,71.0,73.7,63.1,76,0.0,11,4.5
2024-05-21 02:00:00,30674,69.4,72.4,62.9,80,0.0,12,3.5
2024-05-21 03:00:00,28446,69.2,70.3,60.9,75,0.0,27,6.2
2024-05-21 04:00:00,25915,68.7,69.0,58.6,70,0.0,66,6.2
2024-05-21 05:00:00,23999,68.2,68.6,58.1,70,0.0,91,5.4
2024-05-21 06:00:00,23229,66.5,67.4,58.3,75,0.0,99,4.3
2024-05-21 07:00:00,22289,66.1,67.0,58.3,76,0.0,42,4.3
2024-05-21 08:00:00,21652,64.2,65.5,59.0,83,0.0,64,4.2
2024-05-21 09:00:00,21530,65.2,67.2,60.2,84,0.0,100,3.4
2024-05-21 10:00:00,22043,65.8,68.3,59.9,81,0.0,100,2.1
2024-05-21 11:00:00,22927,66.3,68.9,60.4,81,0.0,74,2.2
2024-05-21 12:00:00,24011,68.0,71.2,61.3,79,0.0,0,1.7
2024-05-21 13:00:00,25137,72.3,73.1,60.7,67,0.0,1,6.8
2024-05-21 14:00:00,26380,75.4,76.4,60.5,60,0.0,1,6.0
2024-05-21 15:00:00,27664,77.7,80.3,60.3,55,0.0,11,5.8
2024-05-21 16:00:00,29514,79.5,83.9,60.4,52,0.0,10,5.2
2024-05-21 17:00:00,31162,81.1,86.1,60.2,49,0.0,33,5.7
2024-05-21 18:00:00,32643,81.2,84.9,60.0,49,0.0,43,5.6
2024-05-21 19:00:00,34114,82.1,85.4,60.0,47,0.0,33,5.5
2024-05-21 20:00:00,35215,83.0,85.9,60.1,46,0.0,22,6.3
2024-05-21 21:00:00,36073,83.1,84.5,59.7,45,0.0,1,7.3
2024-05-21 22:00:00,36121,82.9,82.8,59.3,45,0.0,1,7.4
2024-05-21 23:00:00,35615,81.5,81.5,59.3,47,0.0,0,7.4
2024-05-22 00:00:00,34430,78.2,78.8,61.9,57,0.0,1,8.3
2024-05-22 01:00:00,32683,74.2,76.2,62.3,66,0.0,1,5.4
2024-05-22 02:00:00,31374,72.1,73.4,61.0,68,0.0,8,5.7
2024-05-22 03:00:00,29123,70.1,70.9,59.5,69,0.0,100,5.5
2024-05-22 04:00:00,26623,69.2,69.8,59.4,71,0.0,98,5.8
2024-05-22 05:00:00,24664,67.7,68.4,59.3,74,0.0,74,5.7
2024-05-22 06:00:00,23545,66.0,66.9,58.4,76,0.0,97,4.5
2024-05-22 07:00:00,22510,64.7,65.5,58.1,79,0.0,100,4.3
2024-05-22 08:00:00,21833,64.8,65.5,58.0,79,0.0,100,4.6
2024-05-22 09:00:00,21581,62.8,63.6,57.9,84,0.0,73,4.1
2024-05-22 10:00:00,22094,62.0,62.5,57.9,87,0.0,94,5.0
2024-05-22 11:00:00,22684,64.7,66.0,58.0,79,0.0,67,3.2
2024-05-22 12:00:00,23808,66.9,68.5,59.4,77,0.0,100,3.7
2024-05-22 13:00:00,25069,72.0,74.4,61.6,70,0.0,99,3.8
2024-05-22 14:00:00,26594,76.1,78.5,62.2,62,0.0,98,4.6
2024-05-22 15:00:00,28152,79.7,83.1,61.3,53,0.0,52,4.9
2024-05-22 16:00:00,30155,81.5,85.0,60.0,48,0.0,100,5.5
2024-05-22 17:00:00,31975,83.0,86.9,59.4,45,0.0,93,5.8
2024-05-22 18:00:00,33790,84.7,88.6,58.6,41,0.0,92,6.0
2024-05-22 19:00:00,35141,85.6,88.0,57.8,39,0.0,44,7.5
2024-05-22 20:00:00,36248,86.2,87.7,58.1,39,0.0,92,9.0
2024-05-22 21:00:00,36977,85.6,85.6,58.6,40,0.0,77,9.4
2024-05-22 22:00:00,36992,85.3,84.8,58.6,40,0.0,92,7.8
2024-05-22 23:00:00,36009,84.9,84.4,58.1,40,0.0,100,7.5
2024-05-23 00:00:00,34654,82.0,82.5,59.1,46,0.0,100,6.1
2024-05-23 01:00:00,33373,80.2,80.6,59.9,50,0.0,100,7.2
2024-05-23 02:00:00,32136,78.0,79.5,61.5,57,0.0,100,5.9
2024-05-23 03:00:00,30014,75.3,77.3,61.8,63,0.0,41,5.1
2024-05-23 04:00:00,27714,71.7,74.1,62.4,73,0.0,98,4.6
2024-05-23 05:00:00,25817,70.7,73.4,62.7,76,0.0,65,4.3
2024-05-23 06:00:00,24759,69.4,72.2,62.5,79,0.0,88,3.9
2024-05-23 07:00:00,23750,68.1,70.7,62.6,83,0.0,99,4.5
2024-05-23 08:00:00,22976,68.2,70.9,62.6,82,0.0,99,4.2
2024-05-23 09:00:00,22732,66.2,68.6,62.8,89,0.0,100,5.1
2024-05-23 10:00:00,22920,66.4,69.5,63.1,89,0.0,100,3.6
2024-05-23 11:00:00,23918,68.9,71.5,63.3,82,0.0,99,5.2
2024-05-23 12:00:00,24792,71.1,73.7,63.8,78,0.0,99,5.5
2024-05-23 13:00:00,25960,75.3,78.9,64.1,68,0.0,24,3.5
2024-05-23 14:00:00,27081,80.1,83.4,64.2,59,0.0,100,4.3
2024-05-23 15:00:00,28783,80.7,83.9,63.4,56,0.0,100,3.8
2024-05-23 16:00:00,30619,80.9,83.6,63.2,55,0.0,100,4.7
2024-05-23 17:00:00,32733,83.1,85.1,63.2,51,0.0,100,6.5
2024-05-23 18:00:00,34546,85.9,91.2,63.2,47,0.0,79,5.4
2024-05-23 19:00:00,35689,87.1,91.6,63.0,45,0.0,99,5.8
2024-05-23 20:00:00,36644,86.4,88.6,63.5,47,0.0,100,7.0
2024-05-23 21:00:00,37017,86.3,85.9,62.3,45,0.0,100,11.2
2024-05-23 22:00:00,36723,75.9,80.9,67.1,74,0.047,100,3.7
2024-05-23 23:00:00,36055,74.2,76.5,65.8,75,0.008,95,8.5
2024-05-24 00:00:00,34794,74.0,78.4,66.4,77,0.0,61,4.1
2024-05-24 01:00:00,33356,76.2,78.8,62.6,63,0.0,52,4.3
2024-05-24 02:00:00,32356,75.1,77.6,62.2,64,0.0,28,4.1
2024-05-24 03:00:00,30291,73.2,76.0,62.3,69,0.0,99,3.7
2024-05-24 04:00:00,28188,72.1,74.5,62.7,72,0.0,100,5.0
2024-05-24 05:00:00,25680,71.3,73.7,63.0,75,0.0,99,5.3
2024-05-24 06:00:00,24492,70.2,72.9,63.2,79,0.0,57,4.7
2024-05-24 07:00:00,23339,70.0,72.3,63.6,80,0.0,98,6.0
2024-05-24 08:00:00,22691,68.9,71.8,63.8,84,0.0,69,4.8
2024-05-24 09:00:00,22576,68.3,71.5,63.9,86,0.0,98,4.1
2024-05-24 10:00:00,23259,67.2,70.7,64.0,89,0.0,100,3.6
2024-05-24 11:00:00,24250,68.2,73.2,64.4,88,0.0,100,0.6
2024-05-24 12:00:00,24522,70.0,75.1,64.4,82,0.0,81,0.3
2024-05-24 13:00:00,25168,76.6,82.1,65.6,69,0.0,100,0.5
2024-05-24 14:00:00,26423,79.5,85.0,66.1,64,0.0,100,1.4
2024-05-24 15:00:00,27799,81.9,86.5,66.0,59,0.012,100,4.0
2024-05-24 16:00:00,30066,77.5,80.4,67.5,71,0.181,99,9.2
2024-05-24 17:00:00,31801,70.2,74.4,66.6,88,0.205,99,4.7
2024-05-24 18:00:00,33146,75.7,81.5,68.3,78,0.0,84,3.2
2024-05-24 19:00:00,34320,79.5,88.0,68.5,69,0.0,43,0.9
2024-05-24 20:00:00,34690,82.0,90.7,68.0,63,0.0,99,1.3
2024-05-24 21:00:00,34098,82.4,88.0,67.6,61,0.004,37,2.6
2024-05-24 22:00:00,33511,82.7,88.6,67.3,60,0.004,55,1.6
2024-05-24 23:00:00,33029,81.2,85.7,67.0,62,0.0,51,4.7
2024-05-25 00:00:00,32469,79.5,84.3,68.0,68,0.0,51,5.0
2024-05-25 01:00:00,31501,73.2,78.2,68.9,86,0.0,65,5.8
2024-05-25 02:00:00,30562,72.1,77.1,69.1,90,0.0,27,6.1
2024-05-25 03:00:00,29026,70.8,76.1,68.5,92,0.0,100,4.5
2024-05-25 04:00:00,27120,69.8,75.4,68.0,94,0.0,100,3.2
2024-05-25 05:00:00,25166,69.4,75.0,67.7,95,0.0,1,2.7
2024-05-25 06:00:00,24538,68.5,73.4,67.1,95,0.0,4,3.8
2024-05-25 07:00:00,23335,68.4,72.6,66.5,94,0.0,0,4.7
2024-05-25 08:00:00,22652,67.4,70.9,64.9,92,0.0,98,4.5
2024-05-25 09:00:00,22120,67.6,71.2,64.3,89,0.0,32,3.8
2024-05-25 10:00:00,22094,65.6,68.6,63.6,93,0.0,100,4.3
2024-05-25 11:00:00,22324,67.2,71.5,65.2,93,0.0,27,3.1
2024-05-25 12:00:00,22435,70.1,74.7,65.8,86,0.004,12,2.9
2024-05-25 13:00:00,23674,73.3,77.5,65.8,77,0.0,96,4.1
2024-05-25 14:00:00,25346,75.3,77.9,66.0,73,0.063,100,8.1
2024-05-25 15:00:00,26648,71.1,75.6,67.3,88,0.524,100,4.9
2024-05-25 16:00:00,27587,70.2,75.6,67.4,91,0.004,100,2.9
2024-05-25 17:00:00,28730,73.3,79.7,69.2,87,0.0,84,2.7
2024-05-25 18:00:00,29745,79.0,89.8,70.3,75,0.0,54,1.8
2024-05-25 19:00:00,30759,84.4,92.6,67.7,57,0.0,58,5.9
2024-05-25 20:00:00,31918,86.5,89.1,62.1,44,0.004,99,9.3
2024-05-25 21:00:00,33044,87.1,88.1,61.0,42,0.0,41,7.9
2024-05-25 22:00:00,32111,85.9,86.2,61.3,44,0.0,44,8.5
2024-05-25 23:00:00,31782,84.6,87.7,63.8,50,0.0,76,4.3
2024-05-26 00:00:00,30792,81.3,85.9,66.5,61,0.0,49,3.8
2024-05-26 01:00:00,29295,75.7,80.0,68.7,79,0.02,51,6.9
2024-05-26 02:00:00,28399,75.4,82.2,68.8,80,0.0,45,1.4
2024-05-26 03:00:00,26906,72.9,79.8,69.9,90,0.0,11,2.4
2024-05-26 04:00:00,25498,72.2,78.0,69.7,92,0.0,19,4.9
2024-05-26 05:00:00,24197,71.8,77.0,68.8,90,0.0,52,5.0
2024-05-26 06:00:00,22817,70.9,76.0,68.0,91,0.0,56,4.4
2024-05-26 07:00:00,22111,70.4,75.1,68.2,93,0.0,96,5.7
2024-05-26 08:00:00,21397,69.9,75.2,68.4,95,0.0,96,4.4
2024-05-26 09:00:00,20901,69.1,74.7,67.9,96,0.0,99,3.1
2024-05-26 10:00:00,20809,69.0,74.3,67.8,96,0.0,2,3.7
2024-05-26 11:00:00,20957,69.2,74.9,68.0,96,0.0,43,2.8
2024-05-26 12:00:00,21144,72.7,78.4,68.5,87,0.0,68,3.5
2024-05-26 13:00:00,22728,71.4,77.8,68.3,90,0.075,100,1.8
2024-05-26 14:00:00,24662,71.7,78.3,68.8,91,0.079,100,1.7
2024-05-26 15:00:00,26748,79.6,85.2,70.9,75,0.0,100,7.0
2024-05-26 16:00:00,28808,83.9,90.4,68.8,61,0.008,100,6.5
2024-05-26 17:00:00,31033,86.0,90.8,67.9,55,0.004,100,8.0
2024-05-26 18:00:00,32874,87.7,92.4,67.1,51,0.008,91,9.5
2024-05-26 19:00:00,33941,89.9,92.6,65.7,45,0.0,30,11.2
2024-05-26 20:00:00,34887,90.9,91.7,64.1,41,0.0,18,14.2
2024-05-26 21:00:00,36686,89.3,87.3,60.4,38,0.0,19,14.8
2024-05-26 22:00:00,36776,91.1,89.1,59.6,35,0.0,81,12.4
2024-05-26 23:00:00,36211,89.0,87.2,61.0,39,0.0,64,13.1
2024-05-27 00:00:00,34975,87.3,87.3,61.5,42,0.0,33,9.3
2024-05-27 01:00:00,33352,81.9,83.1,63.6,54,0.0,0,8.5
2024-05-27 02:00:00,32172,80.0,81.3,63.7,58,0.0,8,8.5
2024-05-27 03:00:00,30137,78.9,80.0,63.7,60,0.0,3,9.0
2024-05-27 04:00:00,28377,77.7,77.5,64.0,63,0.0,7,12.6
2024-05-27 05:00:00,26404,76.7,76.8,63.9,65,0.0,49,11.6
2024-05-27 06:00:00,24920,76.0,76.0,64.0,66,0.0,100,12.1
2024-05-27 07:00:00,24193,75.6,75.6,65.4,71,0.0,100,13.3
2024-05-27 08:00:00,23381,75.1,76.3,67.0,76,0.0,100,12.4
2024-05-27 09:00:00,23110,74.1,78.0,68.0,81,0.012,100,7.2
2024-05-27 10:00:00,23183,70.3,73.0,68.0,92,0.161,100,10.2
2024-05-27 11:00:00,23436,69.2,71.4,67.6,95,0.004,100,10.6
2024-05-27 12:00:00,23014,68.4,71.9,67.3,96,0.047,100,7.3
2024-05-27 13:00:00,23214,68.3,71.7,67.0,96,0.102,100,7.1
2024-05-27 14:00:00,24244,68.1,71.8,66.7,95,0.154,100,6.1
2024-05-27 15:00:00,25562,69.7,72.3,65.4,86,0.012,100,7.4
2024-05-27 16:00:00,27451,74.5,77.1,67.1,78,0.0,99,9.6
2024-05-27 17:00:00,29288,80.2,83.6,68.9,69,0.0,97,15.2
2024-05-27 18:00:00,30995,81.9,85.0,69.5,66,0.012,30,14.7
2024-05-27 19:00:00,32423,84.0,89.2,70.3,63,0.0,25,12.7
2024-05-27 20:00:00,33521,84.6,89.0,70.3,62,0.008,25,13.4
2024-05-27 21:00:00,34459,84.9,87.7,69.1,59,0.0,61,13.6
2024-05-27 22:00:00,34901,82.5,83.5,67.3,60,0.0,47,13.3
2024-05-27 23:00:00,34453,80.9,84.7,70.0,70,0.0,20,9.9
2024-05-28 00:00:00,33320,79.3,84.5,70.7,75,0.0,16,7.5
2024-05-28 01:00:00,31896,76.0,80.4,65.8,71,0.0,14,3.5
2024-05-28 02:00:00,30654,73.7,77.9,67.5,81,0.0,17,5.9
2024-05-28 03:00:00,28642,71.2,75.6,67.9,89,0.0,0,6.1
2024-05-28 04:00:00,26541,69.5,74.2,68.0,95,0.0,0,5.5
2024-05-28 05:00:00,24488,68.4,72.8,67.3,96,0.0,0,5.2
2024-05-28 06:00:00,23189,67.5,71.3,66.5,97,0.0,0,5.5
2024-05-28 07:00:00,22565,66.6,70.0,65.0,95,0.0,0,4.9
2024-05-28 08:00:00,21825,65.6,68.7,63.3,92,0.0,0,3.9
2024-05-28 09:00:00,21510,65.0,67.3,62.0,90,0.0,0,4.5
2024-05-28 10:00:00,22065,64.8,66.3,60.3,85,0.0,0,4.7
2024-05-28 11:00:00,22662,65.7,66.4,60.1,82,0.0,0,6.3
2024-05-28 12:00:00,24037,68.6,69.6,62.5,81,0.0,0,8.1
2024-05-28 13:00:00,25883,72.7,74.9,65.1,77,0.0,0,7.9
2024-05-28 14:00:00,27649,75.8,77.4,63.5,66,0.0,0,7.8
2024-05-28 15:00:00,29562,78.2,79.6,59.7,53,0.0,0,8.1
2024-05-28 16:00:00,31570,80.0,82.4,58.6,48,0.0,3,8.3
2024-05-28 17:00:00,33332,81.8,83.7,56.7,42,0.0,18,9.7
2024-05-28 18:00:00,35226,83.5,84.5,55.9,39,0.0,50,11.2
2024-05-28 19:00:00,36590,84.4,84.1,55.1,37,0.0,52,11.8
2024-05-28 20:00:00,37475,85.4,84.3,53.6,34,0.0,56,11.7
2024-05-28 21:00:00,37828,84.9,81.8,53.7,34,0.0,9,13.5
2024-05-28 22:00:00,37650,83.7,79.4,53.1,35,0.0,15,12.3
2024-05-28 23:00:00,36854,81.9,79.1,55.0,40,0.0,31,10.1
2024-05-29 00:00:00,35545,78.4,75.5,54.4,43,0.0,2,10.2
2024-05-29 01:00:00,33601,73.4,73.1,55.9,54,0.0,14,5.1
2024-05-29 02:00:00,32100,69.4,69.9,57.0,65,0.0,83,4.0
2024-05-29 03:00:00,29466,67.0,67.6,57.3,71,0.0,57,4.1
2024-05-29 04:00:00,26699,66.1,66.2,56.3,71,0.0,89,4.6
2024-05-29 05:00:00,24474,66.1,64.7,53.7,64,0.0,85,6.1
2024-05-29 06:00:00,23262,66.7,63.9,50.9,57,0.0,78,7.3
2024-05-29 07:00:00,22328,67.0,63.7,51.4,57,0.0,50,8.9
2024-05-29 08:00:00,21749,65.3,62.8,52.8,64,0.0,0,7.9
2024-05-29 09:00:00,21506,63.8,61.6,53.5,69,0.0,0,7.8
2024-05-29 10:00:00,21815,63.0,60.5,53.7,72,0.0,0,8.5
2024-05-29 11:00:00,22593,62.7,60.6,54.2,74,0.0,0,8.1
2024-05-29 12:00:00,23362,65.6,64.2,56.4,72,0.0,0,8.0
2024-05-29 13:00:00,24668,70.3,70.3,58.5,66,0.0,27,6.6
2024-05-29 14:00:00,26257,74.7,72.3,54.2,49,0.0,0,8.7
2024-05-29 15:00:00,27662,76.8,74.6,51.4,41,0.0,3,10.1
2024-05-29 16:00:00,29344,78.7,77.4,50.4,37,0.0,0,10.3
2024-05-29 17:00:00,30921,80.6,79.6,49.2,33,0.0,4,10.9
2024-05-29 18:00:00,32704,82.0,80.7,48.1,31,0.0,79,11.5
2024-05-29 19:00:00,34050,83.1,80.8,48.1,30,0.0,90,13.0
2024-05-29 20:00:00,35186,84.0,80.8,47.6,28,0.0,94,12.4
2024-05-29 21:00:00,35970,84.8,78.1,44.4,24,0.0,99,13.8
2024-05-29 22:00:00,35701,81.1,75.8,48.9,33,0.0,77,11.8
2024-05-29 23:00:00,34910,82.0,78.2,48.8,32,0.0,93,8.2
